cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
snow_v,cpu,cpu_optimized_ilp2,20,1048576,1.01286,1.03526e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,21,2097152,2.03275,1.03168e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,22,4194304,4.06032,1.033e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,23,8388608,8.12325,1.03267e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,24,16777216,16.2756,1.03082e+06,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,1,2,5.5e-07,3.63636e+06,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,2,4,1.5e-07,2.66667e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,3,8,2e-07,4e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,4,16,3.6e-07,4.44444e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,5,32,6.8e-07,4.70588e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,6,64,1.3e-06,4.92308e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,7,128,2.56e-06,5e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,8,256,5.04e-06,5.07937e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,9,512,1.006e-05,5.08946e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,10,1024,2.0081e-05,5.09935e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,11,2048,4.013e-05,5.10341e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,12,4096,8.269e-05,4.95344e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,13,8192,0.00015951,5.13573e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,14,16384,0.00031898,5.13637e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,15,32768,0.000649871,5.04223e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,16,65536,0.00127584,5.13669e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,17,131072,0.00258179,5.07678e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,18,262144,0.00514879,5.09137e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,19,524288,0.0103687,5.05647e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,20,1048576,0.0206743,5.07187e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,21,2097152,0.0415656,5.0454e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,22,4194304,0.0825759,5.07933e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,23,8388608,0.16513,5.08e+07,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,24,16777216,0.330409,5.07771e+07,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,1,2,5.3e-07,3.77358e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,2,4,6.3e-07,6.34921e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,3,8,9.2e-07,8.69565e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,4,16,1.77e-06,9.03955e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,5,32,3.48e-06,9.1954e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,6,64,6.96e-06,9.1954e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,7,128,1.382e-05,9.26194e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,8,256,2.757e-05,9.28546e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,9,512,5.489e-05,9.32775e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,10,1024,0.00011009,9.30148e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,11,2048,0.0002206,9.28377e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,12,4096,0.000448051,9.14182e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,13,8192,0.000882851,9.27903e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,14,16384,0.00176458,9.28492e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,15,32768,0.00353406,9.27204e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,16,65536,0.0070638,9.27773e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,17,131072,0.0142312,9.21015e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,18,262144,0.0283275,9.25406e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,19,524288,0.0567065,9.24564e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,20,1048576,0.113364,9.24965e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,21,2097152,0.22679,9.24711e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,22,4194304,0.453612,9.24646e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,23,8388608,0.91044,9.21379e+06,0xa55a12343fffffff
salsa20,cpu,cpu_optimized_ilp2,24,16777216,1.81557,9.24073e+06,0xa55a12343fffffff
grain128aeadv2,cpu,cpu_optimized_ilp2,1,2,2.611e-05,76599,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,2,4,5.078e-05,78771.2,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,3,8,0.00010089,79294.3,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,4,16,0.000202151,79148.8,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,5,32,0.00041396,77302.2,0x0000000000000000
