cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
chacha20,cpu,cpu_optimized_ilp2,23,8388608,0.826225,1.01529e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,24,16777216,1.65244,1.0153e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,25,33554432,3.2961,1.01801e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,26,67108864,6.60466,1.01608e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,27,134217728,13.1631,1.01965e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,28,268435456,26.5239,1.01205e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,29,536870912,53.1208,1.01066e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,30,1073741824,105.942,1.01352e+07,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,1,2,2.585e-05,77369.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,2,4,5.157e-05,77564.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,3,8,0.00010295,77707.6,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,4,16,0.00020573,77771.8,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,5,32,0.0004138,77332,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,6,64,0.000817589,78278.9,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,7,128,0.001659,77154.9,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,8,256,0.00329133,77780.1,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,9,512,0.00657695,77847.7,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,10,1024,0.0131854,77661.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,11,2048,0.0263381,77758,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,12,4096,0.0524665,78068.8,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,13,8192,0.105273,77816.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,14,16384,0.210314,77902.7,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,15,32768,0.41853,78293,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,16,65536,0.837735,78230,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,17,131072,1.67459,78271.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,18,262144,3.35546,78124.6,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,19,524288,6.7224,77991.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,20,1048576,13.4887,77737.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,21,2097152,26.9254,77887.6,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,22,4194304,54.0506,77599.6,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,23,8388608,108.521,77299.2,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,24,16777216,217.606,77099,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,25,33554432,433.983,77317.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,26,67108864,870.803,77065.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,27,134217728,1733.66,77418.5,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,28,268435456,3423.51,78409.4,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,29,536870912,6767.08,79335.7,0xa55a12343fffffff
tinyjambu_128,cpu,cpu_optimized_ilp2,30,1073741824,13525.5,79386.7,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,1,2,9.9e-07,2.0202e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,2,4,1.38e-06,2.89855e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,3,8,2.58e-06,3.10078e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,4,16,5.01e-06,3.19361e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,5,32,9.94e-06,3.21932e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,6,64,1.976e-05,3.23887e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,7,128,3.943e-05,3.24626e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,8,256,7.8819e-05,3.24795e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,9,512,0.0001574,3.25286e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,10,1024,0.000314679,3.25411e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,11,2048,0.000629927,3.25117e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,12,4096,0.00126359,3.24157e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,13,8192,0.0025216,3.24873e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,14,16384,0.00504764,3.24587e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,15,32768,0.0100943,3.24618e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,16,65536,0.0201818,3.24728e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,17,131072,0.0403396,3.24922e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,18,262144,0.0807458,3.24653e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,19,524288,0.161451,3.24734e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,20,1048576,0.322937,3.247e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,21,2097152,0.645607,3.24834e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,22,4194304,1.29157,3.24745e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,23,8388608,2.58229,3.24851e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,24,16777216,5.16395,3.24891e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,25,33554432,10.3295,3.24839e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,26,67108864,20.6599,3.24827e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,27,134217728,41.3443,3.24634e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,28,268435456,82.6535,3.24772e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,29,536870912,165.34,3.24707e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,30,1073741824,330.47,3.24914e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,1,2,4.92e-06,406504,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,2,4,3.92e-06,1.02041e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,3,8,7.46e-06,1.07239e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,4,16,1.466e-05,1.09141e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,5,32,2.947e-05,1.08585e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,6,64,5.856e-05,1.0929e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,7,128,0.00011687,1.09523e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,8,256,0.000233789,1.095e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,9,512,0.000469769,1.0899e+06,0xa55a12343fffffff
